Frames,Videos,Nose-Eye,Eye-Shoulder,Eye-Midshoulder,Eye-Wither,Wither-Midshoulder,Midshoulder-Shoulder,Hip-Ischium,Ischium-Stifle,Stifle-Hip,Stifle-Offhindhock,Offhindhock-Offhindfetlock,Stifle-Nearhindhock,Nearhindhock-Nearhindfetlock,Girth-Offknee,Offknee-Offfrontfetlock,Elbow-Nearknee,Nearknee-Nearfrontfetlock
0078.png,Sample15,92.11405973,239.0690277,221.846794,247.370168,83.76156637,74.09453421,112.0089282,137.277092,125.015999,132.438665,110.3675677,163.5267562,96.04686356,92.08691547,81.46778504,154.1557654,76.40026178
0079.png,Sample15,99.84988733,236.9324798,222.2813532,247.1679591,86.28441342,73.00684899,113.6529806,144.0312466,125.4830666,136.5283853,104.2017274,175.5049857,97.86725704,103.9422917,74.24957912,145.1654229,77.20103626
0080.png,Sample15,86.76981042,231.6246964,222.733024,253.1600284,80.99382693,76.15773106,117.686023,140.1320806,123.5839795,134.2385936,108.9082182,180.9226354,101.2719112,109.772492,77.83315489,129.9576854,81.0061726
0081.png,Sample15,83.6480723,221.4610575,224.2164133,254.0078739,82.49242389,74.43117626,115.8317746,135.3255334,119.707978,126.9054766,109.5673309,184.2851052,104.4030651,115.2475596,70.72481884,112.8937554,81.09870529
0082.png,Sample15,85.86617495,215.8008341,223.0807029,259.0482581,81.54140053,77.69813383,114.9652121,132.9699214,114.629839,131.1068267,105.1903037,187.32325,101.2422837,113.6001761,71.42128534,115.8835623,83.09632964
0084.png,Sample15,94.02127419,206.603485,219.9863632,258.156929,78.23681998,82.66196223,111.0855526,132.018938,117.2731853,123.1787319,105.1094667,191.0104709,95.50916186,132.321578,74.6860094,91.70605214,87.82368701
0085.png,Sample15,95.46203434,195.3048899,216.6148656,258.3273118,77.80102827,81.05553652,111.0855526,130.667517,119.1049957,126.9054766,104.1777327,190.8821626,98.43271814,133.8431918,75.42545989,89.56003573,84.17244205
0086.png,Sample15,97.1699542,180.0694311,206.1552813,248.3404921,79.20227269,85.58621384,113.3181362,130.8739852,127.0157471,123.0162591,103.7400598,189.9921051,96.38464608,139.5206078,79.30952024,87.02298547,77.66595136
0087.png,Sample15,96.66436779,178.8686669,199.0401969,248.201531,87.20665112,79.9812478,114.0175425,132.1362933,126.0634761,127.3891675,108.240473,186.1021225,98.43271814,144.5856148,81.32035416,84.89994111,86.64871609
0088.png,Sample15,98.8382517,174.691156,189.1084345,237.0337529,87.1148667,80.05623024,116.1077086,135.2072483,131.3087964,125.9245806,109.2016483,178.1010949,96.93296653,146.4411144,77.87810989,81.27115109,85.70297544
0089.png,Sample15,97.9489663,173.2426045,186.681547,236.019067,91.35097153,77.15568676,117.7454882,132.2459829,134.8369386,121.8400591,107.8702925,167.4096771,96.20810777,146.1677119,77.1621669,85.23496935,85.61541917
0090.png,Sample15,100.6479011,171.9447586,182.5431456,230.0021739,91.35097153,77.15568676,120.9049213,130.1768028,133.2216199,128.6934342,106.8877916,165.7015389,95.21029356,146.0308187,72.73238618,96.04686356,86.37708029
0091.png,Sample15,102.4158191,169.649639,173.9942528,221.183182,91.93475948,73,121.148669,136.4734406,139.1689621,126.6570172,108.6646217,152.8953891,98.47842403,138.7083271,74.94664769,99.90495483,85.49268975
0092.png,Sample15,89.06739022,163.6704005,170.4875362,218.0573319,91.24143795,77.83315489,122.0655562,134.617978,141.5980226,120.4159458,114.280357,138.6578523,92.00543462,123.5556555,82.28000972,106.1508361,91.83681179
0095.png,Sample15,91.41662868,162.2004932,164.6481096,205.1560382,92.19544457,70.76722405,117.6435294,134.0335779,148.9328708,123.0650235,108.295891,112.6987134,86.97700846,119.707978,76.96752562,107.1680923,82.68010643
0096.png,Sample15,93.05912099,161.8177988,164.176734,206.0873601,93.60555539,68.68041933,119.6160524,128.8099375,150.3728699,122.7884359,109.4897255,100.284595,97.98979539,118.8486432,72.00694411,94.81033699,91.35097153
0097.png,Sample15,91.23595782,157.492857,166.436174,208.0096152,88.72992731,70.00714249,120.1540678,125.6025477,150.1366045,126.9054766,107.7032961,102.0784012,95.18928511,117.6605286,70.11419257,93.14504818,83.81527307
0098.png,Sample15,88.141931,155.1289786,162.1634977,211.0592334,92.76313923,69.42621983,122.1556384,119.6327714,149.6462495,135.8307771,105.0047618,103.4842983,107.0700705,115.0043477,68.02940541,105.0428484,80.05623024
0102.png,Sample15,88.63972022,152.8986592,158.8269499,217.1474154,92.6984358,74.02702209,131.5902732,117.3882447,140.6840432,147.3227749,111.3597773,110.4762418,104.7854952,92.04890005,75.66372975,125.09996,74.04052944
0103.png,Sample15,90.47098983,158.0411339,158.3982323,214.021027,91.28526716,73.81734214,127.3891675,116.0430954,138.6001443,143.6802004,114.6123903,109.0733698,105.6030303,90.24965374,79.69943538,143.2829369,76.1642961
0104.png,Sample15,89.05054744,160.2061172,157.3086139,208.0096152,89.09545443,72.11102551,126.8266534,116.8460526,132.1892583,145,113.1459235,109.772492,104.9237819,91.35097153,77.36924454,153.4470593,75.69015788
0105.png,Sample15,87.7268488,167.3618834,158.4045454,205,89.87213139,70.32780389,126.3843345,119.3314711,133.1953453,134.0335779,113.2960723,106.3672882,104.6756896,89.56003573,79.84985911,156.4608577,77.49193506
0106.png,Sample15,88.10221337,171.0263138,155.6823689,198.0025252,86.45229899,77.82673063,129.031004,124.8439025,134.4061011,132.6386067,111.4271062,101.3903348,109.7314905,85.98837131,80.32434251,163.1103921,79.47955712
0107.png,Sample15,86.33075929,174.2899882,157.4960317,198.0101008,84.3860178,77.82030583,128.5496013,127.7810628,135.0296264,132.6386067,108.9311709,99.62429423,108.6692229,85.84287973,84.53401682,168.1071087,83.63013811
0108.png,Sample15,85.49268975,177.8819833,164.6238136,197.010152,83.23460819,78.77182237,124.4548111,124.3261839,135.3587825,128.4250754,103.8123307,102.1567423,106.51291,86.37129153,80.5294977,179.1786818,75.6439026
0109.png,Sample15,84.58132182,177.4598546,164.5752108,198,89.87213139,70.23531875,122.1228889,132.6536845,139.4883508,126.2537128,102.4890238,106.9439105,105.1712889,87.00574694,80.77747211,170.2380686,79.84985911
0110.png,Sample15,85.42247948,179.7692966,163.2482772,196,90.69729875,71.11258679,118.0042372,142.8355698,135.532284,127.7810628,105.1712889,121.2641744,108.1156788,85.0940656,83.00602388,166.3309953,80.65358021
0113.png,Sample15,82.29823813,191.0497317,171.3971995,200,83.52843827,73.73601562,119.6160524,148.2228053,133.0939518,131.7118066,108.5034562,172.2469158,99.02019996,86.20904825,81.12336285,147.0850094,77.12976079
0114.png,Sample15,83.6480723,187.4166481,177.9241411,204.0612653,84.11896338,74.24284477,117.5457358,147.8005413,133.3041635,130.6981255,101.9803903,178.5077029,98.00510191,91.67878708,90.02777349,140.8012784,77.64663547
0115.png,Sample15,84.11896338,181.1077028,177.7301325,209.4683747,82.85529555,75.17978452,114.5425685,143.6941196,130.751673,123.6931688,109.5901455,188.8067795,98.61541462,102.9563014,84.20213774,131.1373326,75.00666637
0116.png,Sample15,84.97058314,181.8928256,182.7840256,212.5299979,83.6480723,74.94664769,118.1862936,142.8355698,127.4754878,120.7849328,112.25863,191.4601786,101.9803903,116.5032188,79.9812478,115.8835623,79.0253124
0119.png,Sample15,94.33981132,169.649639,178.9972067,220.4223219,80.7093551,80.15609771,123.4827923,134.6291202,122.0368797,125.7656551,103.247276,194.7331507,104.0432602,128.9728654,76.05918748,91.54780172,83.86298349
0120.png,Sample15,93.92017888,164.0152432,174.7483906,223.0269042,82.80096618,82.37718131,123.1665539,132.6084462,120.0041666,131.2173769,103.247276,195.0410213,109.5627674,134.617978,77.87810989,88.32326987,83.74365648
0121.png,Sample15,89.84430978,155.1289786,162.3884232,219.0639176,85.63293759,82.15229759,121.8400591,137.8767566,122.0040983,135.7718675,103.4698024,191.0497317,110.571244,141.7391971,74.10802925,85.84287973,83.52245207
0122.png,Sample15,89.02246907,148.519359,156.952222,217.9380646,89.80534505,82.09750301,120.4865138,137.9057649,126.1942946,129.8653148,102.4597482,182.9890707,105.848949,147.566934,75.50496672,86.02325267,81.34494453
0123.png,Sample15,86.68333173,142.9475428,149.1878011,211.6034026,92.63368718,81.0246876,116.056021,133.7348122,128.5612694,124.2336508,104.0480658,173.4041522,109.767937,145.9075049,81.34494453,87.32124598,79.37883849
0124.png,Sample15,93.00537619,144.8102206,145.4991409,204.792578,89.14033879,82.09750301,117.7454882,131.5294644,134.9518433,123.3085561,100.623059,168.7601849,106.9018241,142.4359505,79.37883849,92.11405973,77.1621669
0125.png,Sample15,90.13878189,142.7620398,143.2934053,202.8003945,88.45903006,82.09750301,119.6160524,128.6934342,134.6476884,127.6322843,101.6070864,166.7153262,101,133.2066064,82.3468275,99.36297097,76.89603371
0126.png,Sample15,97.41663102,143.9513807,140.014285,191.261601,86.97700846,83.00602388,120.3328717,130.1768028,140.890028,123.4382437,102.9563014,153.2220611,93.38094024,132.2762261,83.52245207,102.0832993,84.11896338
0127.png,Sample15,84.48076704,142.8880681,136.1653407,187.1309702,86.97700846,83.00602388,120.8139065,131.2440475,142.9720252,124.7798061,101.5972441,143.0873859,94.005319,123.227432,81.58431222,111.8257573,82.29823813
0131.png,Sample15,79.12016178,149.4958193,136.8539367,190,89.93886813,76.85050423,114.9478142,127.0039369,146.11297,135,101.6070864,104.7854952,93.68030743,115.6027681,74.33034374,104.6518036,82.41965785
0132.png,Sample15,80.65358021,147.8276023,138.6542462,187.0026738,86.97700846,76.2758153,120.0166655,127.0157471,147.6787053,138.5388032,99.82484661,98.37174391,102.8834292,114.1271221,74.16872656,104.0480658,78.24321057
0133.png,Sample15,80.99382693,149.6161756,143.7810836,194.0412327,86.97700846,77.66595136,119.4361754,122.1474519,148.0709289,143.4015342,95.34149149,102.0784012,100.3444069,109.5901455,74.02702209,111.1620439,71.84010022
0137.png,Sample15,87.7268488,153.0555455,151.5684664,201.2486025,86.31338251,74.33034374,118.5959527,111.2879149,144.3675864,142.130222,101.0198,108.9036271,104.2353107,97.08243919,76.4852927,126.2101422,69.07966416
0138.png,Sample15,88.95504483,164.7938106,162.2498074,208.1946205,83.63013811,75.80237463,117.1836166,113.0707743,145.7840869,137.9021392,105.1189802,105,107.3312629,92.44457799,79.30952024,133.6450523,69.26037828
0139.png,Sample15,87.66413178,167.5857989,165.7045564,205.1194774,76.83749085,76.66159404,117.686023,115.4209686,144.554488,140.8580846,103.9422917,108.3743512,101.2373449,92.96235797,74.46475676,135,81.15417426
0140.png,Sample15,85.44003745,176.0823671,172.7541606,210.0595154,80.80222769,76.66159404,119.1007976,115.7454103,141.4001414,147.2718575,99.40321926,110.6028933,104.3886967,88.81441324,77.49193506,147.8715659,80.04998438
0141.png,Sample15,84.1546196,189.5257238,183.1747799,220.0363606,82.41965785,77.82673063,121.2641744,119.8540779,139.4632568,145.4269576,102.2007828,107.5174404,106.282642,87.86353055,79.20227269,163.1103921,78.4346862
0142.png,Sample15,84.86459804,195.9311103,186.8154169,221.0022624,83.48652586,74.24957912,119.8707637,121.8277472,134.8517705,142.411376,101.8331969,111.6646766,103.7400598,93.74433316,76.4852927,167.4096771,77.36924454
0143.png,Sample15,82.85529555,200.2123872,187.5526593,221,84.31488599,72.61542536,120.4865138,119.5533354,130,146.4001366,101.2027668,118.1058847,99.24716621,89.94442729,77.47257579,178.4040358,72.61542536
0144.png,Sample15,87.7097486,210.8885962,193.9407126,223.0807029,84.05950273,69.89277502,122.7028932,121.6223664,129.5221989,145.7154762,99.689518,122.6539849,98.15294188,89.08984229,77.38862966,169.7792685,80.11242101
0145.png,Sample15,86.60831369,213.7147632,201.5564437,224.1093483,82.76472679,70.77428912,124.9199744,130.4837155,127.4244874,153.9123127,95.8853482,136.5283853,95.33624704,88.00568163,81.0061726,167.8362297,77.79460136
0149.png,Sample15,82.66196223,221.8129843,209.0287062,237.2108766,86.31338251,71.47027354,125.0039999,139.2300255,126.0039682,138.4052022,98.27003612,171.3300908,104.1729331,93.00537619,80,145.0861813,75.31268154
0150.png,Sample15,84.72307832,218.2131985,209.038274,241.3503677,87.7097486,68.9492567,124.0846485,143.4224529,126.1942946,134.792433,101.9509686,180.5436235,105.6834897,92.34717104,82.61961026,134.8480626,76.4198927
0151.png,Sample15,77.47257579,217.2049723,213.1900561,252.8734862,84.90583019,70.22819946,123.6931688,141.3152504,121.2023102,127.9453008,98.23441352,190.8009434,106.212052,103.6194962,83.5463943,124.2577965,75.23961722
0153.png,Sample15,97.86214794,217.4787346,223.4502182,266.18039,79.61155695,77.07788269,123.3085561,134.9703671,116.0172401,132.740348,94.84724561,197.4740489,110.2179659,124.8439025,78.74642849,102.9563014,78.05767099
0154.png,Sample15,94.76286192,210.1903899,228.7203533,273.2471409,82.15229759,76.66159404,122.9308749,133.9888055,118.0042372,128.6584626,98.84331035,192.7615107,109.658561,124.739729,80.62257748,100.9009415,75
0231.png,Sample16,55.47071299,104.7377678,94.84724561,105.3850084,36.35931793,39.92492956,55.47071299,61.03277808,66.12110102,57.70615219,55.56977596,67.00746227,47.92702787,69.97142274,34.71310992,71.58910532,39.01281841
0232.png,Sample16,53.23532662,105.3612832,94.9368211,105.4751155,33.28663395,39.2173431,55.47071299,61.40032573,68.0661443,55.90169944,54.58937626,65.4369926,48.84669897,70.21395873,35.35533906,67.94115101,39.05124838
0233.png,Sample16,55.94640292,106.1037228,94.42986816,107.6707946,34.20526275,40.16217126,55.22680509,63.82005954,66.18912297,57.72347876,54.58937626,64.81512169,50.53711507,73,37.53664876,65.8559033,36.01388621
0238.png,Sample16,54.7813837,101.1385189,93.04837452,109.2245394,34.05877273,43.46262762,59.05929224,62.93647591,72.33947747,55.71355311,53.66563146,50.99019514,50.15974482,77.93587107,36.49657518,56.43580424,35.51056181
0239.png,Sample16,54.81788029,102.5914226,99.3680029,112.3610253,32.20248438,46.14108798,59.05929224,62.28964601,74.67261881,52.39274759,55.4616985,49.57822102,47.4341649,77.93587107,33.06055051,54.12947441,35.6931366
0240.png,Sample16,52.63078947,102.5329215,100.5683847,114.280357,31.40063694,46.14108798,55.07267925,62.62587325,76.53103945,50.15974482,54.23098745,46.09772229,46.09772229,80.62257748,36.05551275,47.80167361,35.35533906
0249.png,Sample16,54.91812087,101.8331969,87.66413178,101.6070864,38.94868419,39,57.45432969,58.69412236,71.34423593,61.77378085,51.2445119,48.16637832,41.10960958,80.8084154,37.94733192,48.10405388,35.44009029
0250.png,Sample16,51.86520992,98.79271228,85.14693183,96.50906693,38.41874542,41.59326869,54.91812087,53.90732789,71.84705979,60.41522987,52.34500931,47.01063709,41.62931659,78.51751397,37.94733192,49.76946855,36.24913792
0251.png,Sample16,47.50789408,98.47334665,86.092973,95.18928511,35.22782991,41.14608122,57.68882041,54.03702434,75.31268154,60.53924347,52.34500931,47.38143096,43.38202393,77.07788269,35.73513677,48.46648326,38.01315562
0252.png,Sample16,49.24428901,104.0096149,87.66413178,97.67292358,36.40054945,43.46262762,54.40588203,55,76.79192666,58.83026432,52.08646657,46.84015371,43.0464865,78.51751397,35.44009029,49.76946855,39.44616585
0253.png,Sample16,49.92995093,102.6255329,84.64632302,94.72592042,44.20407221,34.4818793,56.8594759,57.31491952,74.43117626,63.2455532,50.009999,48.50773134,43.0464865,76.57675888,37.36308338,49.76946855,37.21558813
0254.png,Sample16,49.1934955,106.5082156,88.23264702,98.27003612,38.41874542,38.89730068,58.30951895,62.93647591,74.16872656,66.70832032,49,48.76474136,45.17742799,77.3369252,36.138622,48.33218389,37.12142239
0255.png,Sample16,46.81879964,109.0412766,90.69729875,100.019998,38.60051813,39.84971769,57.45432969,56.40035461,76.4852927,61.40032573,50,51.42956348,46.61544808,74.02702209,36.40054945,45.31004304,41.0487515
0256.png,Sample16,49.24428901,109.402925,89.62700486,100.019998,40.60788101,36.87817783,58.66856058,57.00877125,75.70997292,62.80127387,49.09175083,57.98275606,42.05948169,74.81310046,34.525353,46.32493929,38.41874542
0257.png,Sample16,48.33218389,111.3956911,95.18928511,106.5316854,40,36.138622,60.41522987,56.72741841,73.75635566,67.47592163,49.16299421,60.53924347,49.24428901,74.81310046,34.525353,44.55333882,37.80211634
0258.png,Sample16,53.71219601,110.4219181,91.26335519,101,40,35.6931366,53.53503526,54.20332093,72.99315036,66.21933252,47.51841748,64.63745044,45.17742799,74.20242584,34.525353,45.01110974,40.80441153
0259.png,Sample16,51.4781507,108.5771615,90.73588044,104.560987,39.69886648,35.6931366,55.75840744,53.60037313,74.52516354,66.21933252,46.87216658,64.63745044,47.41307836,73.81734214,34.23448554,48.27007354,39.96248241
0263.png,Sample16,55.54277631,103.3247308,94.84724561,109.8954048,34.71310992,39.39543121,57.42821606,53.81449619,73.8241153,67.17886572,49.76946855,58.5918083,45.88027899,65.51335742,38,65.73431372,37.53664876
0266.png,Sample16,52.55473337,106.2167595,100.2447006,117.3456433,31.82766093,42.15447782,55.07267925,54.64430437,73.97972695,61.52235366,49.76946855,54.7813837,44.77722635,61.74139616,38.11823711,70.17834424,34.4818793
0267.png,Sample16,54.62600113,106.1508361,97.73944956,115.3516363,33.24154028,41.43669871,54.20332093,53.53503526,74.21590126,61.61980201,51.26402247,55.4616985,43.68065934,60.92618485,38.11823711,75.66372975,33.54101966
0268.png,Sample16,50.69516742,106.4048871,98.97979592,116.1550688,33.30165161,40.16217126,48.37354649,57.45432969,73.97972695,63.41135545,50,53.14132102,45.607017,60.92618485,38.20994635,76.83749085,37.69615365
0269.png,Sample16,54.23098745,107.6289924,100.2447006,118.2074448,33.9705755,42.72001873,57.69748695,57.00877125,72.03471385,66.4003012,47.07440918,54.12023651,45.607017,61.40032573,36.01388621,77.98717843,35.90264614
0270.png,Sample16,50.69516742,107.0560601,98.67117107,118.0169479,36.87817783,42.05948169,57.7754273,57.42821606,72.80109889,65.80273551,49.49747468,54.5710546,45.607017,59.46427499,37.21558813,82.00609733,34.525353
0271.png,Sample16,51.26402247,106.9626103,102.7861858,123.0365799,40.45985665,40.71854614,57.7754273,58.82176468,73.4982993,66.85057965,48.01041554,52.77309921,45.607017,59.48108943,36.49657518,81.84130986,39.01281841
